year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2023,20,31415,all,expanding,116240,11250,128540,11950,20,0.1025097272405166,0.0343471867535749,0.0069868962785509,0.6810571920304072,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed31415_20260829_155915
2024,20,31415,all,expanding,128540,10900,140490,12100,1,0.0926808232305934,0.0310566927472461,0.0037622506281862,0.7747369201286979,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed31415_20260829_155915
2025,20,31415,all,expanding,140490,11050,152590,12150,1,0.0842050527975648,0.0963192190456429,0.035042332034065,0.7723693037033081,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed31415_20260829_155915
2026,20,31415,all,expanding,152590,11100,164740,6850,5,0.1329552361485134,0.0924436297088807,0.0739705672615486,0.6887838774257236,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed31415_20260829_155915
2018,20,27182,all,expanding,55678,10878,67585,12226,1,0.0402576148879692,0.0212524731243659,0.0181963851192455,0.9101504520936444,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed27182_20260829_155915
2019,20,27182,all,expanding,67585,11176,79790,12050,35,0.0775562691115567,0.0069998770128024,-0.0043521901363063,0.6618631436274602,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed27182_20260829_155915
2020,20,27182,all,expanding,79790,11000,91840,12250,10,0.0734625080732514,0.0998613322880172,0.0300206375922457,0.6875754555066427,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed27182_20260829_155915
2021,20,27182,all,expanding,91840,11200,104090,12150,1,0.1230569370605384,0.0544779013134409,0.0097581618064431,0.7794723721111522,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed27182_20260829_155915
2022,20,27182,all,expanding,104090,11100,116240,12300,25,0.0994225098897929,0.0565385328112564,0.0165781349920614,0.6758929365559628,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed27182_20260829_155915
2023,20,27182,all,expanding,116240,11250,128540,11950,25,0.0838874336517644,0.0622650243542269,0.0175921779162416,0.6750037045705886,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed27182_20260829_155915
2024,20,27182,all,expanding,128540,10900,140490,12100,1,0.0883586386689145,0.0350456770959704,0.0115744822228656,0.7832520163577535,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed27182_20260829_155915
2025,20,27182,all,expanding,140490,11050,152590,12150,1,0.0387002089868807,0.1218871746229355,0.0479022761268829,0.7437776708602906,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed27182_20260829_155915
2026,20,27182,all,expanding,152590,11100,164740,6850,15,0.134791646388285,0.0588179108009582,0.0465448319605586,0.6847452256414626,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed27182_20260829_155915
2018,20,16180,all,expanding,55678,10878,67585,12226,15,0.0385730372937222,0.0462574657482676,0.0082613899322529,0.685545720837333,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed16180_20260829_155920
2019,20,16180,all,expanding,67585,11176,79790,12050,15,0.0831249354433633,0.0549372542303674,0.0062506021700457,0.6854465053631709,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed16180_20260829_155920
2020,20,16180,all,expanding,79790,11000,91840,12250,25,0.0614304028851679,0.0672019991670137,0.020760387080204,0.6816920757293701,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed16180_20260829_155920
2021,20,16180,all,expanding,91840,11200,104090,12150,40,0.1083193277310924,0.0526118913671505,0.0210497483189014,0.653566441115211,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed16180_20260829_155920
2022,20,16180,all,expanding,104090,11100,116240,12300,25,0.0995445227278952,0.0307943640008896,0.010681741616773,0.6742472648620605,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed16180_20260829_155920
2023,20,16180,all,expanding,116240,11250,128540,11950,30,0.0929092929934017,0.03900544836115,0.0098515030459625,0.6709046619279044,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed16180_20260829_155920
2024,20,16180,all,expanding,128540,10900,140490,12100,25,0.0923741643196472,0.0387999030111233,0.0056229254911334,0.6752425820931144,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed16180_20260829_155920
2025,20,16180,all,expanding,140490,11050,152590,12150,5,0.0448101941800158,0.1351207149526477,0.0507601749278378,0.6903013443946838,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed16180_20260829_155920
2026,20,16180,all,expanding,152590,11100,164740,6850,10,0.14837502568595,0.0647396973321621,0.0567695629508573,0.6870594046733998,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed16180_20260829_155920
2018,20,42424,all,expanding,55678,10878,67585,12226,1,0.0414628084825673,0.0129559535101386,0.0183934861055629,0.8806985562497919,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed42424_20260829_155945
2019,20,42424,all,expanding,67585,11176,79790,12050,1,0.1309718254941267,-0.0819975260388356,-0.0182907857415654,0.8336197321231549,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed42424_20260829_155945
2020,20,42424,all,expanding,79790,11000,91840,12250,15,0.0725207143976238,0.0926851066957395,0.0306092309982368,0.6846718311309814,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed42424_20260829_155945
